id,name,price,units_sold,clicks,impressions,category,description,stock,image,sub_category,conversion_rate,rating,total_rating,rating_count,discounted_price,offer,brand
259,"KitchAntique Aurum Gold Silverware Set | Satin Finish 24-Piece Stainless Steel Flatware Set | Dishwasher Safe Cutlery for Home, Restaurant & Gifting",1499.0,0,2,0,Kitchen Appliances,"Timeless Satin Finish Design: The KitchAntique silverware set features a sleek satin finish, offering a refined and elegant look for everyday dining or special occasions.
High-Quality Stainless Steel: Crafted from premium, food-grade stainless steel, this flatware set is durable, rust-resistant, and built to withstand daily use.
Essential 24-piece Set: Includes a dinner fork, dinner knife, soup spoon, and teaspoon - perfect for service of one or as an addition to larger tableware collections.
Dishwasher Safe for Easy Cleaning: Designed for convenience, this flatware set is dishwasher safe, maintaining its smooth texture and shine even with frequent washes.
Versatile for All Occasions: Ideal for home dining, restaurant service, and gifting for events like weddings, housewarmings, or holidays1499",available,Screenshot_2025-06-18_193303.png,Silverware Set ,0.0,1.0,0,0,1184.21,21,Unknown
260,"WZATCO Yuva Go Android 13.0 Smart Projector, 1080P & 4K Support, Rotatable Design, Auto & 4D Keystone with Netflix, Prime etc, WiFi 6 & BT, Screen Mirroring, ARC, 720P Native, White",6599.0,0,4,0,Electronics,"【Native 720P | Support 4K Decoding | Brightness 3X (upgraded) | Auto Keystone | ARC】 : The Yuva Go portable projector features a powerful LED light source and supports 4K decoding. With a native resolution of 1280x720 and a high dynamic contrast ratio of 5000:1, it delivers twice the brightness, clarity, and color depth. Experience vibrant, HD projections with enhanced color accuracy and detail.
【Built-in Android 13 & 200'' Giant Screen】 : Experience seamless entertainment with Yuva Go, featuring latest Android 13 operating system for instant access to a vast array of content without needing extra devices. Stay ahead with the latest tech and software updates, ensuring future compatibility. The massive 200'' screen transforms any space into a cinema, immersing you in movies and entertainment like never before.With a light source lifespan of up to 50,000 hours, it meets all your movie, sports, and gaming needs.
【Dual-Band WiFi 6 & 180° Rotatable Design】 : Enjoy unparalleled flexibility with this Yuva Go's adjustable angles, allowing you to project onto the ceiling or any surface without fixed installation constraints. The built-in dual-band 2.4/5G WiFi 6 ensures reduced latency and enhanced responsiveness, perfect for video conferencing and real-time applications, delivering smoother, more immersive experiences.
【BT 5.0 & Built-in Speaker】 : Enhance your audio experience with BT 5.0 connectivity, which allows for effortless pairing with wireless speakers, headphones, or soundbars. Enjoy superior sound quality without the need for wired connections. The built-in speakers deliver excellent audio, streamlining your setup and minimizing clutter in your entertainment or presentation area.
【Warranty Information】Nationwide Warranty Coverage – Enjoy peace of mind when you purchase WZATCO projector. Wzatco India provides 1-Year warranty from the date of purchase. Product registration is mandatory to avail warranty benefits. Visit the company's website for additional details.",available,Screenshot_2025-06-18_193443.png,Projector,0.0,1.0,0,0,6269.05,5,Unknown
261,"ZEBRONICS Pluto 2-2.1 Channel Desktop Speaker with 15 watts Output, Bluetooth 5.0, USB, mSD, FM, 3.5mm Jack Line Input, Inbuilt Volume Control, USB Powered, RGB Lights",1299.0,0,0,0,Electronics,"If you are looking for a 2.1 desktop speaker then opt for the Zeb-Pluto 2
For seamless connectivity, the speaker allows you to connect with other devices wirelessly via BT v5.0 offering a wider connection range and for devices that demand a wired connection, the speaker allows for AUX apart from USB, and mSD ports. Play your favorite radio with the FM connection supported by the speaker
15 W of power is produced by the speaker to deliver unwaveringly clear sound with clean acoustics
For deep bass, a 7.62cm subwoofer is fitted with the speaker
Bring the controls to your hand by adjusting the audio according to your blissful volume level
This 2.1 speaker is enough to make the space colorful with its vivid RGB LED lights that can be operated in 6 modes with 1 OFF mode. These modes can be controlled and set with the help of a control switch
This unit is powered by a USB connector to the concurrent desktop device that is connected to the speaker",available,Screenshot_2025-06-18_193549.png,Speaker ,0.0,1.0,0,0,1169.1,10,Unknown
262,"Boult Newly Launched Fluid X Headphones Bluetooth Wireless with 60H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Charging, Combat™Gaming Mode, BTv 5.4, Headphones Wireless with mic (Black)",1999.0,0,0,0,Electronics,"✅ 60H Long Battery Life – Boult Fluid X wireless over-ear headphones deliver an impressive 60 hours of playtime, making them ideal Bluetooth headphones for travel, work, or long music sessions.
✅ ENC for Clear Calling– Equipped with Environmental Noise Cancellation, these over-ear headphones ensure crystal-clear call quality by minimizing background noise during voice chats or meetings.
✅ 40mm Bass-Boosted Drivers – Enjoy immersive sound with deep bass and sharp treble, powered by 40mm powerful drivers—perfect headphones for music, movies, and gaming.
✅ Bluetooth 5.4 Connectivity – Experience next-gen Bluetooth 5.4 for faster pairing, stable connections, and lag-free audio across all your wireless devices.
✅ Compact Foldable Design – Designed for portability, Fluid X over-ear headphones feature a compact and foldable form factor, ideal for commuters and travel enthusiasts.
✅ Comfort-Fit Over-Ear Cups – With ultra-soft ear cushions and an ergonomic fit, these headphones ensure long-wear comfort for binge-watching, gaming, or work calls.
✅ Premium Aesthetic Finish – Crafted with modern textures and dual-tone design, Fluid X headphones add a stylish edge to your audio gear.",available,Screenshot_2025-06-19_172928.png,Headset,0.0,1.0,0,0,1719.14,14,Noise
263,Boat BassHeads 100 in-Ear Headphones with Mic (Black),349.0,6,15,0,Electronics,"The perfect way to add some style and stand out from the crowd with the boAt BassHeads 100 ""Hawk"" inspired earphones. Impedance 16Ω, Sensitivity (dB) 92db ±3db, Frequency Response 20Hz-20KHz
The stylish BassHeads 100 superior coated wired earphones are a definite fashion statement - wear your attitude with its wide variety of collection
The powerful 10mm dynamic driver with the speaker resistance of 16 ohm enables the earphone to deliver a punchy, rhythmic response to the most demanding tracks
Features a HD microphone to make crystal clear calls - making life easier on the go, play/pause music or answer/end calls with one-click, track forward with two-clicks or back with 3 clicks make these earphones extremely user-friendly
With 1.2 meters perfect length cable now plug it in anywhere with ease - while the earphones are extremely user-friendly and stylish, extruding premium coating on the wire cable is a manufacturing process that we've been performing and refining since our company's inception
Its impeccable fit won't let you take these wonderfully amazing earphones off, fits you perfectly without hurting your ears and the perfect arc, with different size ear tips helps you in achieving superior comfort even with long listening hours.
1 year warranty from the date of purchase",available,Screenshot_2025-06-19_173706.png,Headphone,40.0,1.0,0,0,261.75,25,Boat
264,"boAt Rockerz 450/450R, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1299.0,0,0,0,Electronics,"Playback- It provides a massive battery backup of upto 15 hours for a superior playback time. Charging Time : 3 Hours
Drivers- Its 40mm dynamic drivers help pump out immersive HD audio all day long.
Earcushions- It has been ergonomically designed and structured as an on-ear headphone to provide the best user experience with its comfortable padded earcushions and lightweight design
Controls- You can control your music without hiccups using the easy access controls, communicate seamlessly using the built-in mic, access voice assistant and always stay in the zone
Dual Modes- One can connect to boAt Rockerz 450 via not one but two modes, Bluetooth as well as AUX
",available,Screenshot_2025-06-19_173803.png,Headphone,0.0,1.0,0,0,1026.21,21,Boat
265,"Sony WH-CH520 Wireless Bluetooth Headphones with Mic, Up to 50Hrs Battery, Quick Charge, DSEE Upscale, Multipoint Connectivity, Voice Assistant, Customized EQ-Blue",3499.0,0,1,0,Mobile Accessory,"With up to 50-hour battery life and quick charging, you’ll have enough power for multi-day road trips and long festival weekends.
Great sound quality customizable to your music preference with EQ Custom on the Sony | Headphones Connect App.
Boost the quality of compressed music files and enjoy streaming music with high quality sound through DSEE.
Designed to be lightweight and comfortable for all-day use.
Crystal clear hands-free calling with built-in mic.
Multipoint connection allows you to quickly switch between two devices at once.
Find your headphones easily with Fast Pair",available,Screenshot_2025-06-19_173929.png,Headphone,0.0,1.0,0,0,2659.24,24,Unknown
266,"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Blue)",2199.0,0,0,0,Mobile Accessory,"40 Hours Playtime - Enjoy an extended listening time with your favorite tracks on repeat with Bash Max overhead headphones that boasts of up to 40 hours of playtime
Comfort Fit - Wear them for as long as you want. With the comfort fit design, you will barely feel them around your ears
Latest Bluetooth v5.3: With its strong and stable connectivity with up to 10M and built-in mic ensures good calling experience
Superior Sound: Bash Max Hammer headphone are powered by 40 MM powerful sound drivers for great sound experience
Quality Ear Cushions - It has been ergonomically designed and structured as an over-ear headphone to provide the best user experience with its good quality ear cushions
Touch Control Headphone - Change track & Volume control with the touch controls on the headphone",available,Screenshot_2025-06-19_174014.png,Headphone,0.0,1.0,0,0,1957.11,11,Unknown
267,"JBL C100SI Wired In aEar Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",599.0,0,2,0,Mobile Accessory,"JBL Signature Sound
Lightweight and Comfortable : The 3 sizes of ear tips (S,M,L) that are included allow you to choose a size that gives you the most comfortable listening experience even for longer listening periods
1 year manufacturer’s warranty. Cable Length: 1.2M
JBL Signature Sound. Frequency range:20-20kHz,Driver sensitivity:100±3dBSPL, 1mW,Maximum SPL:5mW
Extra Deep Bass. Troubleshooting steps : Kindly ensure 3.5mm port on Host device is clean and dust free and 3.5mm jack of the earphone is adequately inserted inside the input device port
Noise Cancelling Microphone
One-Button Universal Remote with Mic",available,Screenshot_2025-06-19_174058.png,Headphone,0.0,1.0,0,0,443.26,26,Unknown
268,"boAt Bassheads 900 Pro Wired Headphones with 40Mm Drivers, Lightweight Foldable Design, Over Ear, Remote Control, Unidirectional Retractable Mic, Adjustable Headband & USB Type-A Compatibility(Black)",899.0,0,2,0,Electronics,"40mm Drivers: Plug in the boAt BassHeads 900 Pro Wired Headphones and enter the audio realm with 40 mm drivers that lend crisp audio. Be it gaming or indulging in OTT content, these headphones are your perfect audio companion.
Lightweight Build: Stay comfortable wearing these headphones for long hours, courtesy of the lightweight design.
Remote Control: Use the inline controls to scroll and adjust the volume to your desired level. Additionally, you can mute or unmute the sound with the handy mute control switch.
Unidirectional Mic: Featuring a unidirectional microphone, BassHeads 900 Pro is ideal for having in-game conversations with your squad and online calls.
Foldable Design: Thanks to the foldable design, these headphones occupy minimum space in your audio setup. When not in use, you can fold these headphones easily and stow them away for subsequent usage.",available,Screenshot_2025-06-19_174208.png,Headphone,0.0,1.0,0,0,836.07,7,Boat
269,"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalised Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone",11999.0,0,0,0,Electronics,"REBUILT FOR COMFORT — AirPods 4 have been redesigned for exceptional all-day comfort and greater stability. With a refined contour, shorter stem and quick-press controls for music or calls.
PERSONALISED SPATIAL AUDIO — Personalised Spatial Audio with dynamic head tracking places sound all around you, creating a theatre-like listening experience for music, TV shows, movies, games and more.
IMPROVED SOUND AND CALL QUALITY — AirPods 4 feature the Apple-designed H2 chip. Voice Isolation improves the quality of phone calls in loud conditions. Using advanced computational audio, it reduces background noise while isolating and clarifying the sound of your voice for whoever you’re speaking to.
MAGICAL EXPERIENCE — Just say “Hey Siri” to play a song, make a call or check your schedule. And with Siri Interactions, now you can respond to Siri by simply nodding your head yes or shaking your head no. Pair AirPods 4 by simply placing them near your device and tapping Connect on your screen.
LONG BATTERY LIFE — Get up to 5 hours of listening time on a single charge. And get up to 30 hours of total listening time using the case.
REDESIGNED CASE — The Charging Case comes with USB-C charging capabilities and is more than 10% smaller by volume than the previous generation.*
DUST, SWEAT AND WATER RESISTANT — AirPods 4 and the charging case are rated IP54 dust, sweat and water resistant, so they’ll withstand rain and heavy workouts.*
",available,Screenshot_2025-06-19_174436.png,Wireless Airbuds,0.0,1.0,0,0,10319.14,14,Apple
